crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt,rmk
Y,현대모비스,012330,[첨부정정]사업보고서 (2018.12),20190401004867,현대모비스,20190401,연
K,인터파크홀딩스,035080,사업보고서 (2018.12),20190401004866,인터파크홀딩스,20190401,연
K,유성티엔에스,024800,사업보고서 (2018.12),20190401004864,유성티엔에스,20190401,연
K,톱텍,108230,사업보고서 (2018.12),20190401004863,톱텍,20190401,정연
E,신세계동대구복합환승센터,00932781,사업보고서 (2018.12),20190401004860,신세계동대구복합환승센터,20190401,
E,코리아에셋매니지먼트,00857231,사업보고서 (2018.12),20190401004859,코리아에셋매니지먼트,20190401,
E,케이씨더블류,00175650,사업보고서 (2018.12),20190401004857,케이씨더블류,20190401,연
Y,SKC,011790,사업보고서 (2018.12),20190401004856,SKC,20190401,연
Y,서연이화,200880,[기재정정]사업보고서 (2018.12),20190401004854,서연이화,20190401,연
Y,에스엘,005850,사업보고서 (2018.12),20190401004849,에스엘,20190401,정연
Y,신세계인터내셔날,031430,사업보고서 (2018.12),20190401004848,신세계인터내셔날,20190401,연
K,동국제약,086450,사업보고서 (2018.12),20190401004846,동국제약,20190401,연
K,에스에프에이,056190,사업보고서 (2018.12),20190401004845,에스에프에이,20190401,연
E,롯데건설,00120438,사업보고서 (2018.12),20190401004843,롯데건설,20190401,연
N,수젠텍,253840,사업보고서 (2018.12),20190401004844,수젠텍,20190401,
K,바이로메드,084990,사업보고서 (2018.12),20190401004840,바이로메드,20190401,연
K,미래에셋벤처투자,100790,사업보고서 (2018.12),20190401004839,미래에셋벤처투자,20190401,연
Y,BNK금융지주,138930,사업보고서 (2018.12),20190401004838,BNK금융지주,20190401,연
Y,일진다이아,081000,사업보고서 (2018.12),20190401004836,일진다이아,20190401,연
Y,롯데케미칼,011170,사업보고서 (2018.12),20190401004835,롯데케미칼,20190401,연
Y,동국제강,001230,[기재정정]사업보고서 (2018.12),20190401004833,동국제강,20190401,연
E,팜한농,00826435,사업보고서 (2018.12),20190401004831,팜한농,20190401,연
E,애큐온캐피탈,00595012,사업보고서 (2018.12),20190401004829,애큐온캐피탈,20190401,정연
E,대림코퍼레이션,00204688,사업보고서 (2018.12),20190401004827,대림코퍼레이션,20190401,연
Y,LS산전,010120,[기재정정]사업보고서 (2018.12),20190401004824,LS산전,20190401,연
E,삼보컴퓨터,00939429,사업보고서 (2018.12),20190401004825,삼보컴퓨터,20190401,
K,JW신약,067290,사업보고서 (2018.12),20190401004821,JW신약,20190401,연
K,영신금속,007530,사업보고서 (2018.12),20190401004818,영신금속,20190401,연
Y,백광산업,001340,사업보고서 (2018.12),20190401004817,백광산업,20190401,
Y,대한방직,001070,사업보고서 (2018.12),20190401004815,대한방직,20190401,연
Y,미원에스씨,268280,사업보고서 (2018.12),20190401004814,미원에스씨,20190401,
N,셀젠텍,258250,사업보고서 (2018.12),20190401004809,셀젠텍,20190401,
E,메디포럼,01179079,사업보고서 (2018.12),20190401004807,메디포럼,20190401,
K,한국기업평가,034950,사업보고서 (2018.12),20190401004804,한국기업평가,20190401,연
E,에이플러스라이프,00838652,사업보고서 (2018.12),20190401004802,에이플러스라이프,20190401,
Y,삼성엔지니어링,028050,사업보고서 (2018.12),20190401004801,삼성엔지니어링,20190401,연
E,와이디생명과학,00697611,사업보고서 (2018.12),20190401004800,와이디생명과학,20190401,연
E,세명테크,00831978,사업보고서 (2018.12),20190401004799,세명테크,20190401,
Y,대교,019680,사업보고서 (2018.12),20190401004798,대교,20190401,연
Y,DGB금융지주,139130,사업보고서 (2018.12),20190401004795,DGB금융지주,20190401,연
K,비피도,238200,사업보고서 (2018.12),20190401004791,비피도,20190401,
Y,제주은행,006220,사업보고서 (2018.12),20190401004790,제주은행,20190401,연
Y,신세계건설,034300,사업보고서 (2018.12),20190401004788,신세계건설,20190401,
K,이수앱지스,086890,사업보고서 (2018.12),20190401004785,이수앱지스,20190401,
K,전진바이오팜,110020,사업보고서 (2018.12),20190401004786,전진바이오팜,20190401,
K,한컴MDS,086960,사업보고서 (2018.12),20190401004784,한컴MDS,20190401,연
K,서연탑메탈,019770,사업보고서 (2018.12),20190401004783,서연탑메탈,20190401,연
N,시큐센,232830,사업보고서 (2018.12),20190401004782,시큐센,20190401,
Y,삼성전자,005930,사업보고서 (2018.12),20190401004781,삼성전자,20190401,연
K,오로라,039830,사업보고서 (2018.12),20190401004780,오로라,20190401,연
K,아이텍반도체,119830,사업보고서 (2018.12),20190401004778,아이텍반도체,20190401,연
K,마이크로텍,227950,사업보고서 (2018.12),20190401005218,마이크로텍,20190401,정연
K,에스엠코어,007820,사업보고서 (2018.12),20190401004775,에스엠코어,20190401,연
Y,LG생활건강,051900,사업보고서 (2018.12),20190401004774,LG생활건강,20190401,연
Y,동일방직,001530,사업보고서 (2018.12),20190401004773,동일방직,20190401,연
E,에스코어,00778794,사업보고서 (2018.12),20190401004772,에스코어,20190401,
K,한글과컴퓨터,030520,사업보고서 (2018.12),20190401004770,한글과컴퓨터,20190401,연
K,피앤이솔루션,131390,사업보고서 (2018.12),20190401004767,피앤이솔루션,20190401,연
K,로보티즈,108490,사업보고서 (2018.12),20190401005219,로보티즈,20190401,정연
K,다우데이타,032190,사업보고서 (2018.12),20190401004766,다우데이타,20190401,정연
Y,경보제약,214390,사업보고서 (2018.12),20190401004765,경보제약,20190401,
Y,한일홀딩스,003300,사업보고서 (2018.12),20190401004764,한일홀딩스,20190401,연
Y,한일현대시멘트,006390,사업보고서 (2018.12),20190401004761,한일현대시멘트,20190401,
K,한프,066110,사업보고서 (2018.12),20190401004759,한프,20190401,연
Y,아이에스동서,010780,사업보고서 (2018.12),20190401004757,아이에스동서,20190401,연
Y,부산도시가스,015350,사업보고서 (2018.12),20190401004754,부산도시가스,20190401,
Y,웅진에너지,103130,사업보고서 (2018.12),20190401004748,웅진에너지,20190401,
E,이마트에브리데이,00164308,사업보고서 (2018.12),20190401004747,이마트에브리데이,20190401,
N,에스엠비나,299670,사업보고서 (2018.12),20190401004746,에스엠비나,20190401,
